x,y,cell_type,organ
6.443293,2.755378,Ureteric bud cell,Kidney
3.757004,1.136369,Fetal mesenchymal progenitor,Kidney
3.330548,1.333098,Fetal mesenchymal progenitor,Kidney
5.558158,0.12117700000000001,Fetal mesenchymal progenitor,Kidney
3.552374,1.336915,Fetal fibroblast,Kidney
6.904786,0.423097,Fetal skeletal muscle cell,Kidney
7.538278,2.383097,Fetal epithelial progenitor,Kidney
3.856885,2.541103,Fetal epithelial progenitor,Kidney
6.943653,0.100276,Fetal stromal cell,Kidney
4.565358,0.666875,Fetal mesenchymal progenitor,Kidney
5.505137,1.475139,Fetal mesenchymal progenitor,Kidney
3.286963,3.54324,Fetal mesenchymal progenitor,Kidney
8.309041,0.292423,Proximal tubule progenitor,Kidney
2.947401,4.081258,Fetal mesenchymal progenitor,Kidney
4.694867,3.676125,Fetal mesenchymal progenitor,Kidney
7.546248,1.614506,Fetal epithelial progenitor,Kidney
0.852598,4.92935,Fetal mesenchymal progenitor,Kidney
3.323057,3.2867,Fetal epithelial progenitor,Kidney
5.472293,-0.080504,Fetal stromal cell,Kidney
-2.518801,2.304457,Ureteric bud cell,Kidney
8.020191,3.067613,Fetal epithelial progenitor,Kidney
-4.466021,8.44353,Fetal epithelial progenitor,Kidney
-7.254933,2.088441,Antigen presenting cell (RPS high),Kidney
-4.48112,7.365268,Macrophage,Kidney
-4.216159,10.367086,Macrophage,Kidney
8.263112,3.226119,Ureteric bud cell,Kidney
4.520935,4.477279,Endothelial cell,Kidney
4.469257,2.909739,Endothelial cell,Kidney
5.059448,4.66004,Endothelial cell,Kidney
-5.795527,-4.525317,Erythroid cell,Liver
-5.944706,-4.975182,Erythroid cell,Liver
-3.684222,-3.31613,Erythroid progenitor cell (RP high),Liver
-5.562806,-3.878952,Erythroid progenitor cell (RP high),Liver
-5.520615,-4.066131,Erythroid cell,Liver
-6.492397,-5.048279,Erythroid cell,Liver
-4.264113,-3.02953,Erythroid cell,Liver
-5.254012,-3.689311,Erythroid cell,Liver
-3.735762,-2.502464,Erythroid progenitor cell (RP high),Liver
-5.45659,-2.207759,Erythroid progenitor cell (RP high),Liver
-5.170392,-4.543795,Erythroid cell,Liver
-5.320593,-3.751227,Erythroid progenitor cell (RP high),Liver
-0.719927,0.881844,Erythroid progenitor cell (RP high),Liver
-2.705718,-0.889783,Erythroid progenitor cell (RP high),Liver
-3.505934,-2.119033,Erythroid progenitor cell (RP high),Liver
-6.872874,-4.613175,Erythroid cell,Liver
-4.202328,-3.344984,Erythroid progenitor cell (RP high),Liver
-6.244887,-4.240471,Erythroid cell,Liver
-1.308398,-0.037117,Erythroid progenitor cell (RP high),Liver
-5.410297,-3.852722,Erythroid cell,Liver
-6.466786,-4.254855,Erythroid cell,Liver
-3.732515,-2.661553,Erythroid cell,Liver
-5.80045,-4.862746,Erythroid cell,Liver
-6.208945,-5.019022,Erythroid cell,Liver
-6.308683,-4.185214,Erythroid cell,Liver
-6.981469,-4.591837,Erythroid cell,Liver
-6.654045,-4.485475,Erythroid cell,Liver
-5.464243,-4.718944,Erythroid cell,Liver
-4.96011,-4.214581,Erythroid cell,Liver
-4.603777,-3.405782,Erythroid cell,Liver
-5.854091,-4.259467,Erythroid cell,Liver
-4.108106,-2.779518,Erythroid cell,Liver
-6.635296,-2.865201,Erythroid cell,Liver
-6.373379,-5.10371,Erythroid cell,Liver
-5.084005,-3.566457,Erythroid cell,Liver
-7.414634,-4.86632,Erythroid cell,Liver
-5.39593,-4.526191,Erythroid cell,Liver
-6.366291,-4.226423,Erythroid cell,Liver
-5.876527,-4.044482,Erythroid cell,Liver
-7.39933,-3.022619,Erythroid cell,Liver
-6.670173,-4.501674,Erythroid cell,Liver
-6.778683,-4.572081,Erythroid cell,Liver
-5.785751,-4.11576,Erythroid cell,Liver
-5.314481,-4.241129,Erythroid cell,Liver
-7.043157,-4.881365,Erythroid cell,Liver
-4.568448,-3.199754,Erythroid cell,Liver
-3.894233,-2.94795,Erythroid progenitor cell (RP high),Liver
-4.111033,-2.732977,Erythroid cell,Liver
-6.501224,-4.245761,Erythroid cell,Liver
-5.702783,-4.716259,Erythroid cell,Liver
-6.455197,-5.23216,Erythroid cell,Liver
-5.802004,-4.34475,Erythroid cell,Liver
-5.841966,-4.765715,Erythroid cell,Liver
-6.320868,-4.488224,Erythroid cell,Liver
-5.37552,-3.757999,Erythroid cell,Liver
-6.135508,-4.223538,Erythroid cell,Liver
-5.606488,-4.644329,Erythroid cell,Liver
-6.146255,-4.441058,Erythroid cell,Liver
-6.734254,-3.02404,Erythroid cell,Liver
-5.39989,-4.606993,Erythroid cell,Liver
-3.711398,-3.892706,Erythroid cell,Liver
-4.107519,-2.750053,Erythroid cell,Liver
-7.49129,-4.956541,Erythroid cell,Liver
-4.26069,-2.826997,Erythroid cell,Liver
-6.984892,-4.58801,Erythroid cell,Liver
-7.099184,-3.586694,Erythroid cell,Liver
-6.324727,-1.907148,Erythroid cell,Liver
-5.404595,-4.389919,Erythroid cell,Liver
-6.457076,-4.618602,Erythroid cell,Liver
-4.045965,-3.870746,Erythroid cell,Liver
-4.907776,-4.114882,Erythroid cell,Liver
-4.396483,-3.143327,Erythroid cell,Liver
-6.552966,-4.456402,Erythroid cell,Liver
-6.435425,-2.029183,Erythroid cell,Liver
-4.581646,-3.43204,Erythroid cell,Liver
-5.546034,-3.867063,Erythroid cell,Liver
-3.539339,-3.228595,Erythroid progenitor cell (RP high),Liver
-5.855232,-2.973609,Erythroid cell,Liver
-3.854034,-3.832369,Erythroid cell,Liver
-6.700211,-4.455614,Erythroid cell,Liver
-6.462407,-4.178478,Erythroid cell,Liver
-5.525628,-4.768128,Erythroid cell,Liver
-6.359223,-4.40166,Erythroid cell,Liver
-6.197248,-4.279184,Erythroid cell,Liver
-5.789035,-3.982305,Erythroid cell,Liver
-6.34159,-5.382908,Erythroid cell,Liver
-6.375486,-5.106913,Erythroid cell,Liver
-3.641183,-2.667444,Erythroid progenitor cell (RP high),Liver
-4.768041,0.126151,Erythroid cell,Liver
-7.044113,-4.481492,Erythroid cell,Liver
-3.796159,-4.080192,Erythroid progenitor cell (RP high),Liver
-5.440865,-3.790114,Erythroid cell,Liver
-7.330032,-2.712008,Erythroid cell,Liver
-4.019476,-3.412586,Erythroid cell,Liver
-5.015541,-3.621519,Erythroid cell,Liver
-6.126419,-4.210249,Erythroid cell,Liver
-7.214645,-2.788497,Erythroid cell,Liver
-3.67758,-3.009371,Erythroid progenitor cell (RP high),Liver
-6.022667,-1.485467,Erythroid cell,Liver
-6.481558,-4.536145,Erythroid cell,Liver
-7.4924,-2.996899,Erythroid cell,Liver
-6.628455,-5.380221,Erythroid cell,Liver
-5.634928,-4.036081,Erythroid cell,Liver
-3.865454,-2.665265,Erythroid cell,Liver
-4.874731,-0.329724,Erythroid cell,Liver
-7.581429,-3.588849,Erythroid cell,Liver
-5.3181330000000004,-4.389082,Erythroid cell,Liver
-5.820107,-4.197853,Erythroid cell,Liver
-3.606932,-3.918296,Erythroid progenitor cell (RP high),Liver
-3.73965,-2.796586,Erythroid progenitor cell (RP high),Liver
-6.925796,-2.273124,Erythroid cell,Liver
-6.616778,-4.397345,Erythroid cell,Liver
-7.17254,-2.87225,Erythroid cell,Liver
-5.368776,-3.90219,Erythroid cell,Liver
-6.318178,-4.494102,Erythroid cell,Liver
-6.323359,-5.308915,Erythroid cell,Liver
-5.455543,-1.660629,Erythroid cell,Liver
-6.262261,-2.78873,Erythroid cell,Liver
-7.065244,-2.558691,Erythroid cell,Liver
-5.614251,-4.044423,Erythroid cell,Liver
-3.339078,-1.237829,Erythroid cell,Liver
-6.229066,-2.406575,Erythroid cell,Liver
-5.616219,-4.230157,Erythroid cell,Liver
-6.07613,-4.327663,Erythroid cell,Liver
-4.265563,-3.098,Erythroid cell,Liver
-7.429413,-3.04763,Erythroid cell,Liver
-7.714835,-3.742192,Erythroid cell,Liver
-3.649246,-2.691917,Erythroid progenitor cell (RP high),Liver
-3.218887,-3.003622,Erythroid progenitor cell (RP high),Liver
-7.145968,-2.5856,Erythroid cell,Liver
-2.940558,1.513918,Erythroid progenitor cell (RP high),Liver
-6.721218,-4.436887,Erythroid cell,Liver
-6.828987,-4.728629,Erythroid cell,Liver
-3.772349,-2.496277,Erythroid progenitor cell (RP high),Liver
-6.521329,-4.69003,Erythroid cell,Liver
-4.129734,-3.395879,Erythroid cell,Liver
-6.568098,-4.404442,Erythroid cell,Liver
-4.445561,0.151603,Erythroid cell,Liver
-6.090556,-5.108468,Erythroid cell,Liver
-7.787718,-3.294681,Erythroid cell,Liver
-3.928584,-2.406585,Erythroid progenitor cell (RP high),Liver
-3.956236,-4.06972,Erythroid cell,Liver
-3.877384,-4.190552,Erythroid cell,Liver
-6.488372,-4.593818,Erythroid cell,Liver
-5.025279,-0.392413,Erythroid cell,Liver
-7.026388,-4.800736,Erythroid cell,Liver
-4.458649,-3.833355,Erythroid cell,Liver
-5.773459,-1.503217,Erythroid cell,Liver
-5.174909,-0.405791,Erythroid cell,Liver
-5.987521,-3.974354,Erythroid cell,Liver
-6.670849,-4.467941,Erythroid cell,Liver
-6.167425,-3.294605,Erythroid cell,Liver
-5.542935,-3.919661,Erythroid cell,Liver
-5.883428,-4.054809,Erythroid cell,Liver
-3.78978,-4.129372,Erythroid progenitor cell (RP high),Liver
-6.164589,-4.362121,Erythroid cell,Liver
-6.380288,-5.051951,Erythroid cell,Liver
-4.51542,-3.428969,Erythroid cell,Liver
-3.647641,0.270117,Erythroid progenitor cell (RP high),Liver
-5.701634,-4.082138,Erythroid cell,Liver
-6.451681,-4.352936,Erythroid cell,Liver
-5.708971,-1.818445,Erythroid cell,Liver
-5.668922,-3.510741,Erythroid cell,Liver
-1.728133,0.75604,Erythroid progenitor cell (RP high),Liver
-4.73238,-0.328828,Erythroid cell,Liver
-4.59555,-0.054647,Erythroid cell,Liver
-5.431081,-4.797101,Erythroid cell,Liver
-6.955444,-4.834861,Erythroid cell,Liver
-4.441558,0.335603,Erythroid cell,Liver
-6.892384,-4.781807,Erythroid cell,Liver
-7.365291,-2.686296,Erythroid cell,Liver
-4.10642,-3.133395,Erythroid progenitor cell (RP high),Liver
-4.161415,0.122362,Erythroid cell,Liver
-7.499999,-3.070951,Erythroid cell,Liver
-4.38882,-2.8736,Erythroid cell,Liver
-7.253013,-4.838647,Erythroid cell,Liver
-4.8138,-0.9156,Erythroid cell,Liver
-4.463162,-3.374121,Erythroid cell,Liver
-4.345231,-3.674088,Erythroid cell,Liver
-7.58801,-3.185848,Erythroid cell,Liver
-7.478961,-3.604078,Erythroid cell,Liver
-3.719001,-2.432278,Erythroid progenitor cell (RP high),Liver
-7.637475,-3.398787,Erythroid cell,Liver
-4.246039,-3.573969,Erythroid cell,Liver
-4.828495,-0.0567,Erythroid cell,Liver
-3.963469,-3.160201,Erythroid progenitor cell (RP high),Liver
-7.186604,-4.600724,Erythroid cell,Liver
-4.521627,-3.777648,Erythroid cell,Liver
-3.694696,-3.873669,Erythroid progenitor cell (RP high),Liver
-5.934842,-4.287317,Erythroid cell,Liver
-5.884887,-4.057496,Erythroid cell,Liver
-6.88139,-4.490672,Erythroid cell,Liver
-0.985078,3.702137,Erythroid progenitor cell (RP high),Liver
-3.152437,-4.0259,Erythroid progenitor cell (RP high),Liver
-3.98079,0.903616,Erythroid cell,Liver
-2.471914,-0.728019,Erythroid progenitor cell (RP high),Liver
-3.743078,-3.964357,Erythroid progenitor cell (RP high),Liver
-3.956513,0.221748,Erythroid progenitor cell (RP high),Liver
-4.676042,-0.115226,Erythroid cell,Liver
-3.860136,-3.326335,Erythroid progenitor cell (RP high),Liver
-4.373776,-3.785976,Erythroid cell,Liver
-3.837563,-4.182142,Erythroid cell,Liver
-5.563371,-4.8455,Erythroid cell,Liver
-3.59015,-3.149015,Erythroid progenitor cell (RP high),Liver
-6.302466,-4.301669,Erythroid cell,Liver
-4.281405,-3.601201,Erythroid cell,Liver
-4.989666,-0.33997,Erythroid cell,Liver
-4.366285,-2.896235,Erythroid progenitor cell (RP high),Liver
-4.317251,-3.123352,Erythroid progenitor cell (RP high),Liver
-1.289966,-0.040212,Erythroid cell,Liver
-3.947677,-4.131389,Erythroid cell,Liver
-4.048939,0.342295,Erythroid cell,Liver
-4.189939,0.365623,Erythroid cell,Liver
-5.761207,-4.020198,Erythroid cell,Liver
-2.13097,2.842627,Erythroid progenitor cell (RP high),Liver
-3.799237,-3.692862,Erythroid cell,Liver
-4.047164,0.365091,Erythroid cell,Liver
-4.150826,-3.547362,Erythroid cell,Liver
-7.480733,-3.096311,Erythroid cell,Liver
-5.971774,-4.075162,Erythroid cell,Liver
-6.664369,-2.199922,Erythroid cell,Liver
-2.84005,1.35179,Erythroid progenitor cell (RP high),Liver
-6.195468,-1.880007,Erythroid cell,Liver
-5.87924,-4.183201,Erythroid cell,Liver
-6.442848,-4.351908,Erythroid cell,Liver
-4.503184,-3.802025,Erythroid cell,Liver
-6.988597,-2.532223,Erythroid cell,Liver
-4.391462,-3.798539,Erythroid cell,Liver
-4.264243,0.532548,Erythroid cell,Liver
-7.35725,-3.130411,Erythroid cell,Liver
-5.30322,-0.651759,Erythroid cell,Liver
-3.995366,-3.430259,Erythroid cell,Liver
-5.672995,-4.007088,Erythroid cell,Liver
-4.003851,-3.174361,Erythroid progenitor cell (RP high),Liver
-7.381254,-2.970675,Erythroid cell,Liver
-1.083752,3.438349,Erythroid progenitor cell (RP high),Liver
-5.988268,-4.355496,Erythroid cell,Liver
-3.769017,-4.27622,Erythroid cell,Liver
-5.777971,-1.556814,Erythroid cell,Liver
-6.495045,-2.096657,Erythroid cell,Liver
-5.721569,-1.884889,Erythroid cell,Liver
-4.126034,-3.371634,Erythroid progenitor cell (RP high),Liver
-4.403985,-3.18841,Erythroid cell,Liver
-5.556639,-0.982538,Erythroid cell,Liver
-3.880624,-2.498771,Erythroid progenitor cell (RP high),Liver
-4.183569,-2.297726,Erythroid progenitor cell (RP high),Liver
-3.910679,-2.159899,Erythroid progenitor cell (RP high),Liver
-4.052806,-2.760394,Erythroid progenitor cell (RP high),Liver
-4.260771,-3.361144,Erythroid cell,Liver
-5.725687,-1.391241,Erythroid cell,Liver
-5.023849,-4.453969,Erythroid cell,Liver
-3.468406,-2.719024,Erythroid progenitor cell (RP high),Liver
-4.033072,-3.33913,Erythroid progenitor cell (RP high),Liver
-4.503964,-3.379954,Erythroid cell,Liver
-6.33716,-4.948775,Erythroid cell,Liver
-5.733662,-4.274351,Erythroid progenitor cell (RP high),Liver
-5.350004,-4.624661,Erythroid progenitor cell (RP high),Liver
-5.854527,-4.760368,Erythroid cell,Liver
-5.089998,-3.59554,Erythroid progenitor cell (RP high),Liver
-6.633491,-5.429532,Erythroid cell,Liver
-5.715014,-1.866686,Erythroid progenitor cell (RP high),Liver
-5.360139,-3.682223,Erythroid progenitor cell (RP high),Liver
-5.394223,-3.585233,Erythroid progenitor cell (RP high),Liver
-5.961941,-4.98487,Erythroid cell,Liver
-5.529058,-3.924285,Erythroid progenitor cell (RP high),Liver
-5.65632,-3.199577,Erythroid cell,Liver
-6.670583,-4.52645,Erythroid cell,Liver
-5.263264,-4.190383,Erythroid cell,Liver
-6.236527,-5.158391,Erythroid cell,Liver
-7.518249,-3.320844,Erythroid cell,Liver
-5.576642,-4.377389,Erythroid cell,Liver
-6.403383,-5.229315,Erythroid cell,Liver
-6.536066,-5.131363,Erythroid cell,Liver
-6.368032,-5.198775,Erythroid cell,Liver
-5.244244,-4.053433,Erythroid cell,Liver
-6.699119,-4.51393,Erythroid cell,Liver
-6.22326,-5.121065,Erythroid cell,Liver
-6.059582,-5.044121,Erythroid cell,Liver
-5.992283,-3.968491,Erythroid cell,Liver
-7.307472,-3.742992,Erythroid cell,Liver
-5.830748,-4.91218,Erythroid cell,Liver
-6.060407,-2.776971,Erythroid progenitor cell (RP high),Liver
-6.36609,-4.905943,Erythroid cell,Liver
-6.333014,-5.009545,Erythroid cell,Liver
-3.976203,-3.973922,Erythroid cell,Liver
-6.540339,-4.65577,Erythroid cell,Liver
-6.432605,-5.1544739999999996,Erythroid cell,Liver
-3.344464,-2.882535,Erythroid progenitor cell (RP high),Liver
-5.445879,-3.66811,Erythroid progenitor cell (RP high),Liver
-5.956713,-4.339085,Erythroid cell,Liver
-5.260115,-4.539072,Erythroid cell,Liver
-5.857559,-2.416716,Erythroid progenitor cell (RP high),Liver
-6.191407,-4.13228,Erythroid cell,Liver
-6.503511,-4.26187,Erythroid cell,Liver
-6.339515,-5.40944,Erythroid cell,Liver
-5.303583,-4.354886,Erythroid cell,Liver
-7.684529,-3.660781,Erythroid cell,Liver
-6.363083,-5.280642,Erythroid cell,Liver
-5.673317,-4.786825,Erythroid cell,Liver
-6.131085,-4.046095,Erythroid cell,Liver
-3.651066,-3.972789,Erythroid cell,Liver
-7.730275,-3.651844,Erythroid cell,Liver
-3.544303,-3.954381,Erythroid progenitor cell (RP high),Liver
-5.886647,-4.75447,Erythroid cell,Liver
-6.477882,-5.254846,Erythroid cell,Liver
-5.51379,-4.842782,Erythroid cell,Liver
-5.692605,-3.215818,Erythroid cell,Liver
-6.916432,-4.592502,Erythroid cell,Liver
-6.673869,-2.401524,Erythroid cell,Liver
-5.517858,-4.085945,Erythroid cell,Liver
-5.97737,-5.0944,Erythroid cell,Liver
-7.030123,-4.876515,Erythroid cell,Liver
-7.331574,-4.711917,Erythroid cell,Liver
-6.540185,-4.369158,Erythroid cell,Liver
-6.653817,-4.545906,Erythroid cell,Liver
-6.269635,-2.857098,Erythroid cell,Liver
-5.093545,-3.647739,Erythroid cell,Liver
-6.116628,-5.081106,Erythroid cell,Liver
-6.882823,-4.782024,Erythroid cell,Liver
-6.825933,-4.283374,Erythroid cell,Liver
-6.353032,-3.429988,Erythroid cell,Liver
-4.723067,-3.24369,Erythroid cell,Liver
-6.169152,-4.33289,Erythroid cell,Liver
-6.827747,-4.919898,Erythroid cell,Liver
-6.129196,-3.481549,Erythroid cell,Liver
-5.860129,-4.303308,Erythroid cell,Liver
-5.757979,-4.023327,Erythroid cell,Liver
-7.480678,-3.35233,Erythroid cell,Liver
-5.620786,-3.889067,Erythroid cell,Liver
-4.717199,-3.457503,Erythroid cell,Liver
-4.400581,-4.379365,Erythroid cell,Liver
-6.218454,-2.882626,Erythroid cell,Liver
-1.989991,2.254249,Erythroid progenitor cell (RP high),Liver
-7.211043,-4.709877,Erythroid cell,Liver
-7.59195,-3.597356,Erythroid cell,Liver
-7.257015,-4.892437,Erythroid cell,Liver
-5.100316,-3.897786,Erythroid cell,Liver
-6.43343,-4.228568,Erythroid cell,Liver
-6.600574,-2.826115,Erythroid cell,Liver
-7.300426,-3.067966,Erythroid cell,Liver
-4.849392,-4.405779,Erythroid progenitor cell (RP high),Liver
-5.370516,-1.17227,Erythroid progenitor cell (RP high),Liver
-7.261259,-4.757233,Erythroid cell,Liver
-6.656853,-3.791718,Erythroid cell,Liver
-6.391939,-1.947594,Erythroid progenitor cell (RP high),Liver
-5.676966,-2.879225,Erythroid cell,Liver
-7.071072,-2.892869,Erythroid cell,Liver
-6.15491,-5.272852,Erythroid cell,Liver
-7.145198,-2.722663,Erythroid cell,Liver
-7.127971,-4.703706,Erythroid cell,Liver
-3.55097,-4.086311,Erythroid progenitor cell (RP high),Liver
-6.800934,-3.723525,Erythroid cell,Liver
-7.648683,-3.788092,Erythroid cell,Liver
-7.573823,-3.383166,Erythroid cell,Liver
-6.78393,-2.542671,Erythroid cell,Liver
-6.013483,-3.894876,Erythroid cell,Liver
-5.532044,-4.646784,Erythroid cell,Liver
-6.082743,-4.397488,Erythroid cell,Liver
-5.695648,-3.93822,Erythroid cell,Liver
-6.724462,-4.561894,Erythroid cell,Liver
-3.91178,-3.071082,Erythroid progenitor cell (RP high),Liver
-6.525605,-5.491433,Erythroid cell,Liver
-5.251843,-4.085493,Erythroid cell,Liver
-6.672951,-4.445723,Erythroid cell,Liver
-6.887548,-4.764514,Erythroid cell,Liver
-4.532147,-3.649068,Erythroid cell,Liver
-7.182479,-4.807278,Erythroid cell,Liver
-4.376171,-3.479941,Erythroid cell,Liver
-5.923118,-2.697023,Erythroid progenitor cell (RP high),Liver
-6.63271,-3.692853,Erythroid cell,Liver
-7.214431,-4.567477,Erythroid cell,Liver
-5.778126,-3.873408,Erythroid cell,Liver
-7.022093,-3.155628,Erythroid cell,Liver
-3.496806,-3.019783,Erythroid progenitor cell (RP high),Liver
-3.424825,-4.061276,Erythroid progenitor cell (RP high),Liver
-5.226836,-4.660368,Erythroid cell,Liver
-7.135589,-2.86118,Erythroid cell,Liver
-6.358936,-2.002374,Erythroid cell,Liver
-4.394926,-3.445033,Erythroid progenitor cell (RP high),Liver
-4.308132,-3.636291,Erythroid cell,Liver
-4.552367,-0.069548,Erythroid cell,Liver
-3.260493,-4.138971,Erythroid progenitor cell (RP high),Liver
-3.803714,-3.527571,Erythroid progenitor cell (RP high),Liver
-5.744083,-4.05755,Erythroid cell,Liver
-7.336311,-3.474785,Erythroid cell,Liver
-7.202548,-3.810328,Erythroid cell,Liver
-3.753552,-2.592765,Erythroid progenitor cell (RP high),Liver
-3.046341,0.894642,Erythroid progenitor cell (RP high),Liver
-4.00309,-3.301854,Erythroid progenitor cell (RP high),Liver
-6.119987,-3.452863,Erythroid cell,Liver
-6.078445,-1.737069,Erythroid progenitor cell (RP high),Liver
-6.876906,-2.604434,Erythroid progenitor cell (RP high),Liver
-6.416592,-4.38162,Erythroid cell,Liver
-6.264502,-4.252508,Erythroid cell,Liver
